[DEBUG] 2021-05-10 19:34:19.543 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-05-10 19:34:19.559 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-05-10 19:34:19.575 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[DEBUG] 2021-05-10 19:34:19.637 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.search.mapper.orm.bootstrap.impl.HibernateSearchIntegrator].
[INFO ] 2021-05-10 19:34:20.012 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-05-10 19:34:20.028 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-05-10 19:34:20.622 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-05-10 19:34:20.637 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-05-10 19:34:20.637 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-05-10 19:34:21.215 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-05-10 19:34:21.215 [main] ServiceBinding - Overriding existing service binding [org.hibernate.search.mapper.orm.mapping.impl.HibernateSearchContextProviderService]
[DEBUG] 2021-05-10 19:34:21.262 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-05-10 19:34:21.262 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-05-10 19:34:21.325 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[DEBUG] 2021-05-10 19:34:21.512 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4a62062a
[DEBUG] 2021-05-10 19:34:21.512 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4a62062a
[DEBUG] 2021-05-10 19:34:21.512 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@4a62062a
[DEBUG] 2021-05-10 19:34:21.512 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@447fa959
[DEBUG] 2021-05-10 19:34:21.512 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@1511d157
[DEBUG] 2021-05-10 19:34:21.512 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@666618d6
[DEBUG] 2021-05-10 19:34:21.512 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@153d6d74
[DEBUG] 2021-05-10 19:34:21.512 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@153d6d74
[DEBUG] 2021-05-10 19:34:21.512 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@153d6d74
[DEBUG] 2021-05-10 19:34:21.512 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@6d5f4900
[DEBUG] 2021-05-10 19:34:21.512 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@6d5f4900
[DEBUG] 2021-05-10 19:34:21.528 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@6d5f4900
[DEBUG] 2021-05-10 19:34:21.528 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@2478b629
[DEBUG] 2021-05-10 19:34:21.528 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@2478b629
[DEBUG] 2021-05-10 19:34:21.528 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@2478b629
[DEBUG] 2021-05-10 19:34:21.528 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@563ccd31
[DEBUG] 2021-05-10 19:34:21.528 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@563ccd31
[DEBUG] 2021-05-10 19:34:21.528 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@563ccd31
[DEBUG] 2021-05-10 19:34:21.528 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@585513a8
[DEBUG] 2021-05-10 19:34:21.528 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@585513a8
[DEBUG] 2021-05-10 19:34:21.528 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@585513a8
