[DEBUG] 2021-07-04 01:02:45.305 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-07-04 01:02:45.305 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-07-04 01:02:45.305 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[DEBUG] 2021-07-04 01:02:45.414 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.search.mapper.orm.bootstrap.impl.HibernateSearchIntegrator].
[INFO ] 2021-07-04 01:02:45.555 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-07-04 01:02:45.555 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-07-04 01:02:45.914 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-07-04 01:02:45.914 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-07-04 01:02:45.914 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-07-04 01:02:46.352 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-07-04 01:02:46.352 [main] ServiceBinding - Overriding existing service binding [org.hibernate.search.mapper.orm.mapping.impl.HibernateSearchContextProviderService]
[DEBUG] 2021-07-04 01:02:46.383 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-07-04 01:02:46.383 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-07-04 01:02:46.414 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
[DEBUG] 2021-07-04 01:02:46.477 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5b1efaaf
[DEBUG] 2021-07-04 01:02:46.477 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@5b1efaaf
[DEBUG] 2021-07-04 01:02:46.477 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@5b1efaaf
[DEBUG] 2021-07-04 01:02:46.477 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@29d405e6
[DEBUG] 2021-07-04 01:02:46.477 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@40bf4386
[DEBUG] 2021-07-04 01:02:46.492 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@4e140497
[DEBUG] 2021-07-04 01:02:46.492 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@1c30cb85
[DEBUG] 2021-07-04 01:02:46.492 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@1c30cb85
[DEBUG] 2021-07-04 01:02:46.492 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@1c30cb85
[DEBUG] 2021-07-04 01:02:46.492 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@52bd9a27
[DEBUG] 2021-07-04 01:02:46.492 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@52bd9a27
[DEBUG] 2021-07-04 01:02:46.492 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@52bd9a27
[DEBUG] 2021-07-04 01:02:46.492 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@7459a21e
[DEBUG] 2021-07-04 01:02:46.492 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@7459a21e
[DEBUG] 2021-07-04 01:02:46.492 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@7459a21e
[DEBUG] 2021-07-04 01:02:46.492 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@6acffb2d
[DEBUG] 2021-07-04 01:02:46.492 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@6acffb2d
[DEBUG] 2021-07-04 01:02:46.492 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@6acffb2d
[DEBUG] 2021-07-04 01:02:46.492 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@739e8b96
[DEBUG] 2021-07-04 01:02:46.492 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@739e8b96
